0.1,1.38466,884.104,786.419
0.1,1.39092,896.996,814.557
0.1,1.39709,892.215,782.202
0.1,1.4032,863.746,765.88
0.1,1.40925,935.122,804.979
0.1,1.41525,963.724,832.743
0.1,1.4212,885.156,785.46
0.1,1.42712,886.681,789.787
0.1,1.433,1077.69,933.58
0.1,1.43885,882.75,785.794
0.1,1.44468,931.095,802.668
0.1,1.45047,864.443,770.533
0.1,1.45625,860.667,766.415
0.1,1.462,876.298,779.965
0.1,1.46773,877.495,775.201
0.1,1.47344,878.208,775.585
0.1,1.47914,879.896,774.324
0.1,1.48481,879.268,769.035
0.1,1.49047,873.144,766.521
0.1,1.49611,873.021,769.091
0.1,1.50174,869.088,769.479
0.1,1.50735,875.908,774.604
0.1,1.51295,887.453,777.083
0.1,1.51854,1054.49,917.265
0.1,1.52412,888.367,784.672
0.1,1.52969,880.262,777.469
0.1,1.53526,961.707,832.748
0.1,1.54082,889.343,780.609
0.1,1.54638,885.89,776.477
0.1,1.55193,878.225,770.669
0.1,1.55749,877.242,771.05
0.1,1.56305,877.056,770.803
0.1,1.56861,876.599,771.96
0.1,1.57417,872.157,768.419
0.1,1.57974,970.038,837.3
0.1,1.58532,891.718,779.88
0.1,1.59091,893.101,784.527
0.1,1.5965,884.6,776.292
0.1,1.60211,885.11,774.077
0.1,1.60772,888.45,774.36
0.1,1.61335,885.579,773.804
0.1,1.61899,891,778.329
0.1,1.62464,891.834,781.156
0.1,1.6303,891.788,781.973
0.1,1.63598,891.095,779.795
0.1,1.64167,884.038,775.138
0.1,1.64737,886.694,775.186
0.1,1.65309,883.311,772.129
0.1,1.65882,883.306,772.08
0.1,1.66456,885.3,773.771
0.1,1.67031,885.036,773.982
0.1,1.67607,883.922,774.074
0.1,1.68184,881.698,773.258
0.1,1.68763,878.758,770.808
0.1,1.69342,890.339,777.723
0.1,1.69922,885.208,773.119
0.1,1.70503,880.367,769.887
0.1,1.71085,880.479,769.206
0.1,1.71668,879.31,769.413
0.1,1.72252,880.334,770.937
0.1,1.72836,878.029,771.587
0.1,1.73421,877.345,772.089
0.1,1.74006,875.483,769.324
0.1,1.74592,868.179,763.935
0.1,1.75179,877.182,772.258
0.1,1.75767,869.557,761.672
